"ID","STANDARD","ITEM_TYPE","DOK","DOMAIN","UDOMAIN","POINTS"
"MA375444377","MA 3.1.1.d","Polytomous",1,"NR","NUM",2
"MA334624718","MA 3.1.1.d","Dichotomous",2,"NR","NUM",1
"MA392363771","MA 3.1.1.d","Dichotomous",1,"NR","NUM",1
"MA353995615","MA 3.1.1.d","Dichotomous",2,"NR","NUM",1
"MA364507957","MA 3.1.1.d","Dichotomous",2,"NR","NUM",1
"MA352148444","MA 3.1.1.d","Polytomous",2,"NR","NUM",2
"MA38492786","MA 3.1.1.d","Dichotomous",2,"NR","NUM",1
"MA349804823","MA 3.1.1.e","Dichotomous",1,"NR","NUM",1
"MA350810505","MA 3.1.1.e","Dichotomous",1,"NR","NUM",1
"MA394547749","MA 3.1.1.e","Dichotomous",2,"NR","NUM",1
"MA391002536","MA 3.1.1.e","Dichotomous",2,"NR","NUM",1
"MA344738396","MA 3.1.1.e","Dichotomous",2,"NR","NUM",1
"MA324998045","MA 3.1.1.e","Polytomous",1,"NR","NUM",2
"MA315082265","MA 3.1.1.e","Dichotomous",1,"NR","NUM",1
"MA34840900","MA 3.1.1.e","Dichotomous",2,"NR","NUM",1
"MA325796621","MA 3.1.1.e","Dichotomous",2,"NR","NUM",1
"MA319782299","MA 3.1.1.e","Dichotomous",1,"NR","NUM",1
"MA349469523","MA 3.1.1.e","Polytomous",1,"NR","NUM",2
"MA384583131","MA 3.1.1.e","Dichotomous",1,"NR","NUM",1
"MA352707091","MA 3.1.1.e","Polytomous",2,"NR","NUM",2
"MA372790820","MA 3.1.1.e","Dichotomous",2,"NR","NUM",1
"MA390540908","MA 3.1.1.e","Dichotomous",2,"NR","NUM",1
"MA328764354","MA 3.1.1.f","Dichotomous",1,"NR","NUM",1
"MA39924788","MA 3.1.1.f","Dichotomous",1,"NR","NUM",1
"MA371329500","MA 3.1.1.f","Polytomous",1,"NR","NUM",2
"MA386036283","MA 3.1.1.f","Dichotomous",1,"NR","NUM",1
"MA359766867","MA 3.1.1.f","Dichotomous",2,"NR","NUM",1
"MA312069644","MA 3.1.1.f","Dichotomous",2,"NR","NUM",1
"MA377379654","MA 3.1.1.f","Dichotomous",1,"NR","NUM",1
"MA355883774","MA 3.1.1.f","Dichotomous",1,"NR","NUM",1
"MA33352332","MA 3.1.1.f","Dichotomous",2,"NR","NUM",1
"MA330608549","MA 3.1.1.f","Dichotomous",2,"NR","NUM",1
"MA363837164","MA 3.1.1.f","Polytomous",2,"NR","NUM",2
"MA359789886","MA 3.1.1.f","Polytomous",1,"NR","NUM",2
"MA334484318","MA 3.1.1.f","Dichotomous",2,"NR","NUM",1
"MA369175516","MA 3.1.1.f","Dichotomous",2,"NR","NUM",1
"MA389258198","MA 3.1.1.f","Dichotomous",2,"NR","NUM",1
"MA392115443","MA 3.1.1.g","Dichotomous",1,"NR","NUM",1
"MA31061207","MA 3.1.1.g","Dichotomous",1,"NR","NUM",1
"MA399147253","MA 3.1.1.g","Dichotomous",1,"NR","NUM",1
"MA353074635","MA 3.1.1.g","Dichotomous",2,"NR","NUM",1
"MA36161324","MA 3.1.1.g","Dichotomous",1,"NR","NUM",1
"MA329178625","MA 3.1.1.g","Dichotomous",1,"NR","NUM",1
"MA389216034","MA 3.1.1.g","Polytomous",2,"NR","NUM",2
"MA396421391","MA 3.1.1.g","Dichotomous",2,"NR","NUM",1
"MA399242773","MA 3.1.1.g","Dichotomous",1,"NR","NUM",1
"MA347378402","MA 3.1.1.g","Dichotomous",2,"NR","NUM",1
"MA371271641","MA 3.1.1.g","Dichotomous",2,"NR","NUM",1
"MA352414685","MA 3.1.1.g","Polytomous",1,"NR","NUM",2
"MA349505785","MA 3.1.1.g","Polytomous",2,"NR","NUM",2
"MA399313513","MA 3.1.1.g","Dichotomous",2,"NR","NUM",1
"MA338865390","MA 3.1.1.g","Dichotomous",2,"NR","NUM",1
"MA330594247","MA 3.1.1.h","Polytomous",1,"NR","NUM",2
"MA343382005","MA 3.1.1.h","Dichotomous",1,"NR","NUM",1
"MA349577279","MA 3.1.1.h","Dichotomous",2,"NR","NUM",1
"MA374081410","MA 3.1.1.h","Dichotomous",2,"NR","NUM",1
"MA345314049","MA 3.1.1.h","Polytomous",1,"NR","NUM",2
"MA396275999","MA 3.1.1.h","Dichotomous",2,"NR","NUM",1
"MA395451934","MA 3.1.1.h","Dichotomous",1,"NR","NUM",1
"MA32996845","MA 3.1.1.h","Dichotomous",1,"NR","NUM",1
"MA375138570","MA 3.1.1.h","Dichotomous",2,"NR","NUM",1
"MA397486698","MA 3.1.1.h","Dichotomous",2,"NR","NUM",1
"MA315169131","MA 3.1.1.h","Dichotomous",2,"NR","NUM",1
"MA34080985","MA 3.1.1.h","Dichotomous",1,"NR","NUM",1
"MA329440733","MA 3.1.1.h","Dichotomous",1,"NR","NUM",1
"MA394374440","MA 3.1.1.h","Dichotomous",2,"NR","NUM",1
"MA320668877","MA 3.1.1.h","Polytomous",2,"NR","NUM",2
"MA372057869","MA 3.1.1.i","Dichotomous",1,"NR","NUM",1
"MA326327053","MA 3.1.1.i","Dichotomous",2,"NR","NUM",1
"MA34650452","MA 3.1.1.i","Dichotomous",2,"NR","NUM",1
"MA364192298","MA 3.1.1.i","Dichotomous",1,"NR","NUM",1
"MA321820469","MA 3.1.1.i","Dichotomous",1,"NR","NUM",1
"MA353729466","MA 3.1.1.i","Polytomous",1,"NR","NUM",2
"MA329545179","MA 3.1.1.i","Dichotomous",2,"NR","NUM",1
"MA392387044","MA 3.1.1.i","Dichotomous",1,"NR","NUM",1
"MA368378405","MA 3.1.1.i","Dichotomous",1,"NR","NUM",1
"MA357710362","MA 3.1.1.i","Dichotomous",2,"NR","NUM",1
"MA379474812","MA 3.1.1.i","Polytomous",2,"NR","NUM",2
"MA329424892","MA 3.1.1.i","Polytomous",2,"NR","NUM",2
"MA32212812","MA 3.1.1.i","Dichotomous",1,"NR","NUM",1
"MA352707142","MA 3.1.1.i","Dichotomous",2,"NR","NUM",1
"MA378284285","MA 3.1.1.i","Dichotomous",2,"NR","NUM",1
"MA381557337","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA390300855","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA383104168","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA350811140","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA342165211","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA368658431","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA373426496","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA395183062","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA354332081","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA361158991","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA310564119","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA347958571","MA 3.1.2.a","Dichotomous",1,"NO","NUM",1
"MA32539314","MA 3.1.2.a","Polytomous",1,"NO","NUM",2
"MA394972827","MA 3.1.2.a","Polytomous",1,"NO","NUM",2
"MA334522765","MA 3.1.2.a","Polytomous",1,"NO","NUM",2
"MA331568110","MA 3.1.2.c","Dichotomous",1,"NO","NUM",1
"MA37681917","MA 3.1.2.c","Dichotomous",2,"NO","NUM",1
"MA392059759","MA 3.1.2.c","Dichotomous",2,"NO","NUM",1
"MA396249924","MA 3.1.2.c","Dichotomous",1,"NO","NUM",1
"MA32305513","MA 3.1.2.c","Polytomous",2,"NO","NUM",2
"MA311841875","MA 3.1.2.c","Polytomous",1,"NO","NUM",2
"MA393139386","MA 3.1.2.c","Dichotomous",2,"NO","NUM",1
"MA339649965","MA 3.1.2.c","Dichotomous",1,"NO","NUM",1
"MA374944965","MA 3.1.2.c","Dichotomous",1,"NO","NUM",1
"MA313704595","MA 3.1.2.c","Polytomous",1,"NO","NUM",2
"MA36163270","MA 3.1.2.c","Dichotomous",1,"NO","NUM",1
"MA332692312","MA 3.1.2.c","Dichotomous",2,"NO","NUM",1
"MA315436776","MA 3.1.2.c","Dichotomous",2,"NO","NUM",1
"MA38049186","MA 3.1.2.c","Dichotomous",2,"NO","NUM",1
"MA37314113","MA 3.1.2.c","Dichotomous",2,"NO","NUM",1
"MA327887150","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA382207157","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA328526742","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA377763336","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA323343013","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA384383320","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA369116439","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA322061469","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA354376564","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA332085223","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA327537159","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA363557984","MA 3.1.2.e","Dichotomous",1,"NO","NUM",1
"MA367382635","MA 3.1.2.e","Polytomous",1,"NO","NUM",2
"MA328146201","MA 3.1.2.e","Polytomous",1,"NO","NUM",2
"MA321345829","MA 3.1.2.e","Polytomous",1,"NO","NUM",2
"MA338014922","MA 3.1.2.f","Dichotomous",1,"NO","NUM",1
"MA338531487","MA 3.1.2.f","Polytomous",2,"NO","NUM",2
"MA364221501","MA 3.1.2.f","Dichotomous",1,"NO","NUM",1
"MA326391676","MA 3.1.2.f","Dichotomous",2,"NO","NUM",1
"MA335579719","MA 3.1.2.f","Dichotomous",1,"NO","NUM",1
"MA349832042","MA 3.1.2.f","Dichotomous",1,"NO","NUM",1
"MA326857943","MA 3.1.2.f","Dichotomous",1,"NO","NUM",1
"MA341425481","MA 3.1.2.f","Dichotomous",2,"NO","NUM",1
"MA382198581","MA 3.1.2.f","Dichotomous",2,"NO","NUM",1
"MA312171670","MA 3.1.2.f","Dichotomous",1,"NO","NUM",1
"MA332635721","MA 3.1.2.f","Polytomous",2,"NO","NUM",2
"MA384106648","MA 3.1.2.f","Polytomous",2,"NO","NUM",2
"MA333821140","MA 3.1.2.f","Dichotomous",1,"NO","NUM",1
"MA385873824","MA 3.1.2.f","Dichotomous",2,"NO","NUM",1
"MA389688429","MA 3.1.2.f","Dichotomous",2,"NO","NUM",1
"MA350989021","MA 3.2.1.a","Dichotomous",1,"AR","ALG",1
"MA359535309","MA 3.2.1.a","Polytomous",2,"AR","ALG",2
"MA352421150","MA 3.2.1.a","Dichotomous",2,"AR","ALG",1
"MA332148857","MA 3.2.1.a","Dichotomous",2,"AR","ALG",1
"MA365396286","MA 3.2.1.a","Dichotomous",1,"AR","ALG",1
"MA333984318","MA 3.2.1.a","Dichotomous",2,"AR","ALG",1
"MA357181975","MA 3.2.1.a","Dichotomous",2,"AR","ALG",1
"MA388485859","MA 3.2.1.a","Dichotomous",1,"AR","ALG",1
"MA365271542","MA 3.2.1.a","Dichotomous",1,"AR","ALG",1
"MA369685154","MA 3.2.1.a","Dichotomous",1,"AR","ALG",1
"MA363597670","MA 3.2.1.a","Polytomous",1,"AR","ALG",2
"MA329747080","MA 3.2.1.a","Dichotomous",1,"AR","ALG",1
"MA342106326","MA 3.2.1.a","Dichotomous",2,"AR","ALG",1
"MA327850300","MA 3.2.1.a","Polytomous",2,"AR","ALG",2
"MA329136540","MA 3.2.1.a","Dichotomous",2,"AR","ALG",1
"MA383062514","MA 3.2.1.b","Dichotomous",1,"AR","ALG",1
"MA32688047","MA 3.2.1.b","Dichotomous",1,"AR","ALG",1
"MA358667739","MA 3.2.1.b","Dichotomous",1,"AR","ALG",1
"MA375784380","MA 3.2.1.b","Dichotomous",2,"AR","ALG",1
"MA399456252","MA 3.2.1.b","Polytomous",1,"AR","ALG",2
"MA358142137","MA 3.2.1.b","Dichotomous",2,"AR","ALG",1
"MA389472619","MA 3.2.1.b","Polytomous",1,"AR","ALG",2
"MA361076131","MA 3.2.1.b","Dichotomous",1,"AR","ALG",1
"MA371533559","MA 3.2.1.b","Dichotomous",2,"AR","ALG",1
"MA323577422","MA 3.2.1.b","Dichotomous",2,"AR","ALG",1
"MA35307809","MA 3.2.1.b","Dichotomous",2,"AR","ALG",1
"MA378578429","MA 3.2.1.b","Dichotomous",1,"AR","ALG",1
"MA327359342","MA 3.2.1.b","Polytomous",2,"AR","ALG",2
"MA350238310","MA 3.2.1.b","Dichotomous",2,"AR","ALG",1
"MA372735435","MA 3.2.1.b","Dichotomous",2,"AR","ALG",1
"MA392564514","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA394190358","MA 3.2.2.b","Polytomous",1,"AP","ALG",2
"MA352707469","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA321451524","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA374062950","MA 3.2.2.b","Polytomous",1,"AP","ALG",2
"MA391308627","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA352893596","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA382689765","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA391827178","MA 3.2.2.b","Polytomous",1,"AP","ALG",2
"MA318739166","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA310861778","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA375230682","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA340710912","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA363874340","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA353805881","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA398421136","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA325527015","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA349905201","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA386877898","MA 3.2.2.b","Polytomous",1,"AP","ALG",2
"MA390267397","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA311514135","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA379059283","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA3659119","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA345447835","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA383128977","MA 3.2.2.b","Dichotomous",1,"AP","ALG",1
"MA34281709","MA 3.2.2.b","Polytomous",2,"AP","ALG",2
"MA38567521","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA346649385","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA334044022","MA 3.2.2.b","Polytomous",1,"AP","ALG",2
"MA37125145","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA380839383","MA 3.2.2.b","Polytomous",2,"AP","ALG",2
"MA329184143","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA343604587","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA31325563","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA360644371","MA 3.2.2.b","Dichotomous",2,"AP","ALG",1
"MA38225191","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA356710531","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA322720707","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA337752684","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA322635745","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA324546328","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA344801278","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA312405577","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA385946858","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA324364301","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA346617249","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA337676731","MA 3.2.3.a","Dichotomous",2,"AA","ALG",1
"MA351029095","MA 3.2.3.a","Polytomous",2,"AA","ALG",2
"MA337882429","MA 3.2.3.a","Polytomous",2,"AA","ALG",2
"MA3182367","MA 3.2.3.a","Polytomous",2,"AA","ALG",2
"MA386679011","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA356253296","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA367421436","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA341830631","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA328082839","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA355353982","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA346572967","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA38472333","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA32652780","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA341977385","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA374428854","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA378556955","MA 3.2.3.b","Dichotomous",2,"AA","ALG",1
"MA396065455","MA 3.2.3.b","Polytomous",2,"AA","ALG",2
"MA344612095","MA 3.2.3.b","Polytomous",2,"AA","ALG",2
"MA315363290","MA 3.2.3.b","Polytomous",2,"AA","ALG",2
"MA39319289","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA371651778","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA359593077","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA397409177","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA384970875","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA393198295","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA334243543","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA36636180","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA324886502","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA366601579","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA378407098","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA370501840","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA353393625","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA324581138","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA350740876","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA372012684","MA 3.3.1.a","Dichotomous",1,"GC","GEO",1
"MA383660014","MA 3.3.1.a","Polytomous",1,"GC","GEO",2
"MA356059521","MA 3.3.1.a","Polytomous",1,"GC","GEO",2
"MA34021148","MA 3.3.1.a","Polytomous",1,"GC","GEO",2
"MA375877269","MA 3.3.1.a","Polytomous",1,"GC","GEO",2
"MA39581412","MA 3.3.1.b","Dichotomous",1,"GC","GEO",1
"MA381532993","MA 3.3.1.b","Dichotomous",2,"GC","GEO",1
"MA382358346","MA 3.3.1.b","Dichotomous",2,"GC","GEO",1
"MA354839432","MA 3.3.1.b","Dichotomous",2,"GC","GEO",1
"MA317510511","MA 3.3.1.b","Dichotomous",2,"GC","GEO",1
"MA370691215","MA 3.3.1.b","Dichotomous",1,"GC","GEO",1
"MA362913843","MA 3.3.1.b","Polytomous",2,"GC","GEO",2
"MA393455577","MA 3.3.1.b","Dichotomous",1,"GC","GEO",1
"MA364020793","MA 3.3.1.b","Polytomous",1,"GC","GEO",2
"MA392943899","MA 3.3.1.b","Dichotomous",1,"GC","GEO",1
"MA375944993","MA 3.3.1.b","Dichotomous",1,"GC","GEO",1
"MA367032252","MA 3.3.1.b","Polytomous",1,"GC","GEO",2
"MA33654561","MA 3.3.1.b","Dichotomous",2,"GC","GEO",1
"MA328460919","MA 3.3.1.b","Dichotomous",2,"GC","GEO",1
"MA382556999","MA 3.3.1.b","Dichotomous",2,"GC","GEO",1
"MA318951465","MA 3.3.1.c","Dichotomous",1,"GC","GEO",1
"MA387979896","MA 3.3.1.c","Dichotomous",2,"GC","GEO",1
"MA393001044","MA 3.3.1.c","Dichotomous",1,"GC","GEO",1
"MA316415924","MA 3.3.1.c","Dichotomous",1,"GC","GEO",1
"MA33091856","MA 3.3.1.c","Dichotomous",1,"GC","GEO",1
"MA370450031","MA 3.3.1.c","Dichotomous",1,"GC","GEO",1
"MA332226487","MA 3.3.1.c","Polytomous",2,"GC","GEO",2
"MA326418645","MA 3.3.1.c","Dichotomous",2,"GC","GEO",1
"MA318572095","MA 3.3.1.c","Dichotomous",2,"GC","GEO",1
"MA349790355","MA 3.3.1.c","Polytomous",1,"GC","GEO",2
"MA363394284","MA 3.3.1.c","Dichotomous",2,"GC","GEO",1
"MA386864213","MA 3.3.1.c","Dichotomous",1,"GC","GEO",1
"MA312368326","MA 3.3.1.c","Dichotomous",2,"GC","GEO",1
"MA384542521","MA 3.3.1.c","Polytomous",2,"GC","GEO",2
"MA338330670","MA 3.3.1.c","Dichotomous",2,"GC","GEO",1
"MA349023402","MA 3.3.3.a","Dichotomous",1,"GM","GEO",1
"MA395997865","MA 3.3.3.a","Dichotomous",1,"GM","GEO",1
"MA374544822","MA 3.3.3.a","Dichotomous",2,"GM","GEO",1
"MA312253794","MA 3.3.3.a","Polytomous",2,"GM","GEO",2
"MA345685118","MA 3.3.3.a","Polytomous",1,"GM","GEO",2
"MA351586707","MA 3.3.3.a","Dichotomous",1,"GM","GEO",1
"MA36126491","MA 3.3.3.a","Dichotomous",2,"GM","GEO",1
"MA320789649","MA 3.3.3.a","Dichotomous",1,"GM","GEO",1
"MA335777438","MA 3.3.3.a","Dichotomous",1,"GM","GEO",1
"MA390855412","MA 3.3.3.a","Dichotomous",2,"GM","GEO",1
"MA349122954","MA 3.3.3.a","Dichotomous",2,"GM","GEO",1
"MA331229606","MA 3.3.3.a","Dichotomous",2,"GM","GEO",1
"MA351992432","MA 3.3.3.a","Dichotomous",1,"GM","GEO",1
"MA353368379","MA 3.3.3.a","Polytomous",2,"GM","GEO",2
"MA343713974","MA 3.3.3.a","Dichotomous",2,"GM","GEO",1
"MA34961293","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA310401122","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
